action_representation_interet_id;activite_id;observation
12136;12129;Action engagée dans le cadre des activités du Club des Voitures Ecologiques et du Club du Dernier Kilomètre de Livraison
12137;12130;Action engagée dans le cadre des activités du Club des Voitures Ecologiques et du Club du Dernier Kilomètre de Livraison
12138;12131;
12139;12132;Action engagée dans le cadre des activités du Club des Voitures Ecologiques
12140;12133;Action engagée dans le cadre des activités du Club du Dernier Kilomètre de Livraison
12141;12134;Action engagée dans le cadre des activités du Club des Voitures Ecologiques
12142;12135;Action engagée dans le cadre du Club du Dernier Kilomètre de Livraison
12143;12136;Action engagée dans le cadre du Club du Dernier Kilomètre de Livraison
12144;12137;Action engagée dans le cadre des activités du Club de l'Accession à la Propriété
12145;12138;Action engagée dans le cadre des activités du Club du Dernier Kilomètre de Livraison
12146;12139;Action engagée dans le cadre des activités du Club du Dernier Kilomètre de Livraison
12147;12140;Action engagée dans le cadre des activités du Club des Voitures Ecologiques
12148;12141;Action engagée dans le cadre des activités du Forum Homme Animaux et Société
12149;12142;Action engagée dans le cadre des activités du Forum Homme Animaux et Société
12150;12143;
12151;12144;Action engagée dans le cadre des activités du Club du Dernier Kilomètre de Livraison
12152;12145;Action engagée dans le cadre des activités du Club des Voitures Ecologiques
12153;12146;
12154;12147;
12155;12148;
12156;12149;Action engagée dans le cadre des activités du Club Bien vieillir ensemble
12157;12150;
12158;12151;Action engagée dans le cadre des activités du Club bois et Fôret
12159;12152;Action engagée dans le cadre des activités du Club Bois et Fôret
12160;12153;Action engagée dans le cadre des activités du Club des Voitures Ecologiques
12161;12154;Action engagée dans le cadre des activités du Club des Voitures Ecologiques
12162;12155;Action engagée dans le cadre des activités du Club des Voitures Ecologiques
12163;12156;Action engagée dans le cadre des activités du Club des Voitures Ecologiques
12164;12157;Action engagée dans le cadre du Club du Dernier Kilomètre de Livraison
12165;12158;
12166;12159;Action engagée dans le cadre du Collectif du petit-déjeuner
12167;12160;
12168;12161;
12169;12162;
12170;12163;
12171;12164;Action engagée dans le cadre des activités du Club de la Table Française
12172;12165;Le Contrat de développement performant et responsable du secteur adapté a été signé en mars 2017 par le gouvernement et l'UNEA mais le travail de mise en oeuvre a été réalisé dans le cadre du PLF 2018
12173;12166;
12174;12167;En tant qu'association scientifique, la SFEN publie des notes à l'aide de ses sections techniques. Elles peuvent alors servir à éclairer la décision publique quant aux enjeux liés à l'énergie nucléaire. 
12175;12168;
12176;12169;Rencontres sénateurs et députés du département pour bénéficier de leur appui dans les commissions décisionnaires pour les Etats Généraux de l'alimentation. Rencontres dans leur permanence ou sur des exploitations. Envoi de courriers réguliers pour leur transmettre les positions du syndicat sur les EGA. 
12177;12170;Etats généraux de l'alimentation, signature des accords du MERCOSUR
12178;12171;Nous avons organisé des rencontres avec nos deux députés et deux sénateurs soit en visite d'exploitation, soit dans leur permanence pour leur exprimer nos inquiétudes et nos attentes quand aux Etats Généraux de l'alimentation. 
12179;12172;
12180;12173;
12181;12174;
12182;12175;
12183;12176;
12184;12177;
12185;12178;
12186;12179;
12187;12180;
12188;12181;
12189;12182;
12190;12183;
12191;12184;
12192;12185;
12193;12186;
12194;12187;
12195;12188;
12196;12189;
12197;12190;
12198;12191;
12199;12192;
12200;12193;
12201;12194;
12202;12195;
12203;12196;
12204;12197;
12205;12198;
12206;12199;
12207;12200;
12208;12201;
12209;12202;
12210;12203;consultation par le Sénat des professionnels du logement
12211;12204;échanges libres sur un modèle d'aide au logement - cabinet du Ministre-
12212;12205;loi ELAN: délai de préavis, dépôt de garantie, clauses pénales, logement indécent, modèle d'amortissement,...
12213;12206;
12214;12207;CABINET MINISTERIEL
12215;12208;
12216;12209;
12217;12210;
12218;12211;
12219;12212;
12220;12213;
12221;12214;Des rendez-vous et des échanges de courriels ont été réalisés avec des représentants du Ministère de l'agriculture et du Ministère de l'environnement afin de demander aux représentants française de défendre, dans le cadre des négociations européennes, une PAC plus verte, qui cesse de subventionner l'élevage intensif et soutient plus efficacement les filières végétales et l'élevage écologique.
12222;12215;
12223;12216;Des rendez-vous et des échanges de courriels ont été réalisés avec des représentants du Ministère de l'agriculture et du Ministère de l'environnement afin de demander aux représentants française de défendre, dans le cadre des négociations européennes, une PAC plus verte, qui cesse de subventionner l'élevage intensif et soutient plus efficacement les filières végétales et l'élevage écologique.
12224;12217;
12225;12218;
12226;12219;
12227;12220;
12228;12221;Des rendez-vous et des échanges de mails ont eu lieu avec des représentants du Ministère de l'agriculture et des députés afin d'améliorer l'article 11 du projet de loi « pour l’équilibre des relations commerciales dans le secteur agricole et une alimentation saine et durable », dans le but de proposer aux enfants plus de protéines végétales dans les cantines scolaires.
12229;12222;Echanges avec des députés d'En Marche, de la France Insoumise, du Modem et des Républicains sur les menus végétariens dans les écoles (moins de 5 mails groupés envoyés, échanges plus réguliers avec ceux qui sont intéressés par le sujet comme La France Insoumise et le Modem, participation à des auditions et discussions avec le sénateur Joel Labbé également sur le sujet). Envoi de propositions d'amendements, en partenariat avec d'autres associations. Campagnes de tweets lors des débats en commissions en plénière. Publication d'un outil cartographique sur les menus végétariennes mis en place ou non par différentes villes, avec un bouton qui permet aux citoyens d'interpeller leurs députés. 
12230;12223;Deux courriers co-signés avec d'autres associations
12231;12224;
12232;12225;
12233;12226;
12234;12227;
12235;12228;
12236;12229;
12237;12230;
12238;12231;
12239;12232;
12240;12233;
12241;12234;
12242;12235;
12243;12236;
12244;12237;
12245;12238;
12246;12239;
12247;12240;
12248;12241;
12249;12242;
12250;12243;Trois rendez-vous : avec le MAA (2 rendez vous) et l'Elysée (1 rendez-vous). Tous avec la Plateforme Citoyenne pour une transition agricole et alimentaire. Discussions pour améliorer le fonctionnement des EGA et leur suite (concertation des ONG). 
12251;12244;
12252;12245;
12253;12246;
12254;12247;DEMANDE DE RENDEZ-VOUS
12255;12248;
12256;12249;
12257;12250;Transmission d'e-mails et demande de rendez-vous
12258;12251;Transmission d'e-mail et demande de rendez-vous
12259;12252;Demande de rendez-vous
12260;12253;Demande de rendez-vous
12261;12254;
12262;12255;
12263;12256;
12264;12257;
12265;12258;
12266;12259;
12267;12260;
12268;12261;
12269;12262;
12270;12263;
12271;12264;
12272;12265;
12273;12266;
12274;12267;
12275;12268;
12276;12269;
12277;12270;
12278;12271;
12279;12272;
12280;12273;
12281;12274;
12282;12275;
12283;12276;
12284;12277;Lors des discours et du vin d'honneur, échanges avec notamment le DRAAF ou un conseiller régional sur des actualités liés à l'installation et aux Etats Généraux de l'Alimentation
12285;12278;Déjeuner lors d'une visite au Sénat et échanges sur différents sujets d'actualités
12286;12279;Echanges à l'occasion du Salon de l'Agriculture avec des parlementaires du Grand Est, afin d'évoquer différents sujets d'actualités, notamment installation, revenu des agriculteurs et Etats Généraux de l'Alimentation
12287;12280;Echanger sur les différents sujets d'actualités, notamment le dossier installation et ses problèmes de déchéances / le suivi des Etats généraux de l'Alimentation.
12288;12281;Envoi des amendements Jeunes Agriculteurs aux parlementaires par mail
12289;12282;L'objectif poursuivi en rédigeant une étude sur le fonctionnement des aides au pluralisme était de montrer que celles-ci conduisent à une distorsion de concurrence sur le marché de la presse entre la presse écrite et la presse en ligne et demander donc une réforme du dispositif en intégrant pleinement les pure-players. 
12290;12283;"L'objectif de la réponse à la consultation était d""appuyer la volonté du CNnum de plus de transparence de la part des plateformes dans leur politique de modération des contenus. "
12291;12284;
12292;12285;
12293;12286;
12294;12287;
12295;12288;
12296;12289;
12297;12290;
12298;12291;
12299;12292;Rencontre également des députés européens français
12300;12293;
12301;12294;
12302;12295;Prise de contact également avec le Conseil Régional Occitanie
12303;12296;Contact pris également avec le Conseil Régional Occitanie
12304;12297;Objectif : réintroduire les communes d'Occitanie exclues par la révision du zonage
12305;12298;Contact pris également avec le Conseil Régional
12306;12299;Echanges de courriers entre le 2/07/2018 et le 30/11/2018 avec les députés, et rencontres avec 2 députés en juillet 2018.
12307;12300;Courriers envoyés en juin 2018 aux députés.
12308;12301;Courriers réalisés entre septembre et novembre 2018.
12309;12302;Discours inaugural des Artisanales de Chartres, en présence des députés, sénateurs, Président des Conseils régional et départemental
12310;12303;Compréhension des enjeux liés à la réforme de l'apprentissage et de la formation professionnelle
12311;12304;"Des règles de sécurité devraient être harmonisées sur le territoire national.
Ces mêmes règles devraient être rappelées et imposées aux chasseurs au cours d'une mise à jour régulière et obligatoire des connaissances. Un examen des capacités psychologiques et physiques devrait également conditionner la validation annuelle du permis de chasser (aujourd'hui il est obtenu à vie). Autre demande essentielle de l'ASPAS, souhaitée par 80% des Français (Sondage IFOP), que le dimanche devienne un jour de non-chasse sur le territoire national."
12312;12305;"Les incivilités et incidents liés à la pratique de la chasse à courre sont de plus en plus nombreux.
Des sondages montrent l'opposition grandissante des français à la pratique de la chasse courre (+ de 84% des français y sont opposés). L'ASPAS demande à ce que le gouvernement et les élus entendent et écoutent la société."
12313;12306;"Nous demandons la modification des arrêtés du 17 janvier 2018 fixant les listes des mammifères terrestres représentés dans les départements de Guadeloupe, Martinique et Saint Martin protégés sur l'ensemble du territoire national et les modalités de leur protection :
- en interdisant toute perturbation intentionnelle des espèces inscrites à l’article 2, ne soumettant pas le caractère prohibé de la perturbation intentionnelle à la condition que celle-ci « remette en cause le bon accomplissement des cycles biologiques de l’espèce considérée »,
- en interdisant toute perturbation intentionnelle des molossidés en milieu naturel et en encadrant strictement leur perturbation en milieu anthropique."
12314;12307;L'arrêté du 2 janvier 2018 a modifié l'arrêté du 1er août 1986 concernant l’utilisation des silencieux sur les armes de chasse. L’utilisation des silencieux sur les armes de chasse passe donc directement de « totalement interdite » à « totalement libre », puisque aucune disposition ne vient réglementer. Or, une arme plus silencieuse permet le braconnage avec plus de discrétion, permet de tuer plus d’animaux et ne permettra plus aux citoyens, amateurs pacifiques de la nature, de repérer de loin, et d’éviter pour leur sécurité, les secteurs où des actions de chasse sont en cours. Pour la sécurité de tous, nous demandons le retrait de cet arrêté.
12315;12308;"
Les orques et les grands dauphins appartiennent à des espèces animales « sauvages » ET protégées, leurs conditions de détention sont déplorables vu notamment le nombre élevé de morts à des âges précoces."
12316;12309;L'efficacité des tirs de loup, en matière de protection des troupeaux, n'a toujours pas été prouvé par le gouvernement. L'ASPAS demande une amélioration en urgence des mesures de protection, la conditionnalité des aides, l'arrêt des tirs de loup et une réelle démarche en vue d'une cohabitation sur le terrain. L'ASPAS demande le retrait du monde de la chasse dans ce dossier qui concerne une espèce protégée.
12317;12310;"Le renard est un précieux allier des agriculteurs, il régule les populations de rongeur. Il continue d'être classé parmi les espèces ""susceptibles d’occasionner des dégâts"" malgré les nombreuses études scientifiques qui démontrent l’utilité écologique et sanitaire de ce petit canidé sauvage.
Demande de mise en application des 5 motions votées lors du colloque national de Paris :
1 - Déclasser le renard de la liste des espèces dites "" nuisibles ""
2 - Arrêter sa chasse en dehors des périodes légales
3 - Abolir la vénerie sous terre
4 - Interdire et réprimer la pratique des primes à la queue
5 - Interdire l'utilisation de la bromadiolone"
12318;12311;Les orques et les grands dauphins appartiennent à des espèces animales « sauvages » ET protégées, leurs conditions de détention sont déplorables vu notamment le nombre élevé de morts à des âges précoces.
12319;12312;"Des règles de sécurité devraient être rappelées et imposées aux chasseurs au cours d'une mise à jour régulière et obligatoire des connaissances. Un examen des capacités psychologiques et physiques devrait également conditionner la validation annuelle du permis de chasser (aujourd'hui il est obtenu à vie).
Autre demande essentielle de l'ASPAS, souhaitée par 79 % des Français (Sondage IFOP de septembre 2016), que le dimanche devienne un jour de non-chasse.
"
12320;12313;Selon le sondage IFOP de septembre 2016, 91% des français souhaitent une réforme complète de l’organisation et de la réglementation de la chasse. L’ASPAS et les Français réitèrent donc cette demande auprès du nouveau gouvernement. Dans notre démocratie, il est inacceptable qu’autant de pouvoir et d’attention soient accordés à cette pratique qui concerne moins de 2% de la population.
12321;12314;Des sondages récents montrent l'opposition des français à la pratique de la chasse à courre. l'ASPAS demande à ce que le gouvernement et les élus entendent et écoutent la société.
12322;12315;L'ASPAS demande de mettre en place une vraie politique de cohabitation entre les activités humaines et les loups. Les tirs n'ont jamais rien solutionné. Elle souhaite l'arrêt de cette politique de tirs de loups inefficace et l'assurance d'une réelle protection de Canis lupus conformément à ses engagements européens.
12323;12316;"Demande de mise en application des 5 motions votées lors du colloque national des 12 et 13 mai à Paris :
1 - Déclasser le renard de la liste des espèces dites "" nuisibles ""
2 - Arrêter sa chasse en dehors des périodes légales 3 - Abolir la vénerie sous terre
4 - Interdire et réprimer la pratique des primes à la queue
5 - Interdire l'utilisation de la bromadiolone
"
12324;12317;
12325;12318;
12326;12319;
12327;12320;
12328;12321;
12329;12322;
12330;12323;
12331;12324;
12332;12325;
12333;12326;
12334;12327;
12335;12328;
12336;12329;
12337;12330;
12338;12331;
12339;12332;
12340;12333;
12341;12334;
12342;12335;
12343;12336;
12344;12337;
12345;12338;
12346;12339;
12347;12340;
12348;12341;
12349;12342;
12350;12343;
12351;12344;Présentation des enjeux liés à la structuration du secteur.
12352;12345;
12353;12346;
12354;12347;
12355;12348;
12356;12349;
12357;12350;
12358;12351;Echange avec François-Michel Lambert, député des BDR, le 9 octobre 2017 
12359;12352;Echange avec Anne-Laurence Petel, député des BDR 
12360;12353;Echange avec Monica Michel, députée des BDR, le 8 décembre 2017
12361;12354;Echange avec Cathy Racon-Bouzon, députée des BDR, le 20 novembre 2017
12362;12355;Echange avec Guy Teissier, parlementaire des BDR 
12363;12356;Echange avec Alexandra Louis, députée des BDR, le 3 novembre 2017
12364;12357;Echange avec Mohamed Laqhila, député des BDR le 20 septembre 2017 sur le projet de loi sur le droit à l'erreur. 
12365;12358;Echange avec Valérie Boyer, députée des BDR, le 3 novembre 2017
12366;12359;Dans le cadre de la convention de la Cpme13 du 14 décembre 2017, plusieurs parlementaires ont été conviés pour évoquer le projet de loi Pacte et ses incidences sur les TPE/PME. Nos adhérents ainsi que nos présidents (national et des Bouches-du-Rhône) ont fait valoir leurs suggestions, remarques et propositions sur ce texte. 
12367;12360;Echange avec Bernard Reynes, député des BDR, le 29 septembre 2017 
12368;12361;"Echange avec Claire Pitollat, députée des BDR, le 6 novembre 2017
"
12369;12362;Soirée de gala. Echange entre les adhérents/partenaires de la Cpme13 et les parlementaires des Bouches-du-Rhône fraichement élus. Présentation de leurs parcours et sujets de prédilection. Focus sur le calendrier parlementaire à venir, et notamment sur le projet Pacte. 
12370;12363;Echange avec Jean-Marc Zulesi, député des BDR, le 6 octobre 2017
12371;12364;
12372;12365;
12373;12366;
12374;12367;
12375;12368;
12376;12369;
12377;12370;
12378;12371;
12379;12372;Rencontres parlementaires afin de sensibiliser à la question de la sécurité transfusionnelle en France et les informer de l'engagement sociétal de l'entreprise Terumo BCT dans le monde.
12380;12373;Rencontres parlementaires afin de sensibiliser à la question de la sécurité transfusionnelle en France et les informer de l'engagement sociétal de l'entreprise Terumo BCT dans le monde.
12381;12374;
12382;12375;
12383;12376;
12384;12377;
12385;12378;
12386;12379;
12387;12380;
12388;12381;
12389;12382;Activité menée par le SRGP
12390;12383;
12391;12384;
12392;12385;
12393;12386;
12394;12387;
12395;12388;
12396;12389;
12397;12390;
12398;12391;
12399;12392;
12400;12393;
12401;12394;
12402;12395;
12403;12396;Envoi d'un courrier à l'attention des Préfets et Maires de France métropolitaine pour les sensibiliser à la défense des intérêts des fleuristes et aux respects des lois en vigueur face à la vente à la sauvette des fleurs et notamment du muguet le 1er mai.
12404;12397;Envoi d'un courrier à l'attention des Préfets et Maires de France métropolitaine pour les sensibiliser à la défense des intérêts des fleuristes et aux respects des lois en vigueur face à la vente à la sauvette des fleurs et notamment du muguet le 1er mai.
12405;12398;
12406;12399;
12407;12400;
12408;12401;
12409;12402;"Rappel de l'importance de la place du gaz dans le mix
Expression de toutes quant à la modulation du nucléaire et rappel de l'importance des moyens flexibles (CCG)
Inscrire le pilotage de la demande dans une logique de marché
Engager enfin le renouvellement des concessions hydroélectriques
http://www.afieg.fr/wp-content/uploads/2018/06/80_afieg_cahier-dacteur-PPE.pdf "
12410;12403;
12411;12404;
12412;12405;
12413;12406;
12414;12407;
12415;12408;
12416;12409;
12417;12410;
12418;12411;
12419;12412;
12420;12413;
12421;12414;
12422;12415;
12423;12416;
12424;12417;
12425;12418;
12426;12419;
12427;12420;
12428;12421;
12429;12422;
12430;12423;
12431;12424;
12432;12425;
12433;12426;
12434;12427;
12435;12428;
12436;12429;
12437;12430;
12438;12431;
12439;12432;
12440;12433;
12441;12434;
12442;12435;
12443;12436;
12444;12437;
12445;12438;Rencontre avec Préfet
12446;12439;
12447;12440;
12448;12441;
12449;12442;
12450;12443;
12451;12444;
12452;12445;
12453;12446;
12454;12447;
12455;12448;
12456;12449;
12457;12450;
12458;12451;
12459;12452;
12460;12453;
12461;12454;
12462;12455;Visite de fromagerie
12463;12456;
12464;12457;
12465;12458;
12466;12459;
12467;12460;
12468;12461;
12469;12462;
12470;12463;
12471;12464;
12472;12465;
12473;12466;
12474;12467;
12475;12468;
12476;12469;
12477;12470;
12478;12471;Communication avec le Directeur Général adjoint de la Métropole de Lyon en charge des services économiques
12479;12472;Communication avec le Directeur général de l'ADERLY
12480;12473;Communication avec le Directeur Général Adjoint DIRECCTE Auvergne Rhône Alpes
12481;12474;Communication avec le Directeur des services économiques de la région Auvergne Rhône Alpes
12482;12475;Communication avec la Présidente du SYTRAL
12483;12476;Communication avec un Conseiller auprès du Cabinet du ministre du gouvernement de la recherche et de l'innovation
12484;12477;"
Communications avec les Maires de Feyzin et de Saint Fons"
12485;12478;Communication avec le Président de la métropole de Lyon
12486;12479;Communication avec le Directeur général de la Direction générale de la prévention des risques
12487;12480;Communication avec le Maire d'Aubervilliers
12488;12481;Communication avec le Vice Président de la recherche et du développement de la région Rhône Alpes
12489;12482;Communication avec la Directrice du Cabinet du Préfet de la région Rhône Alpes
12490;12483;Communication avec le Directeur Général Adjoint DGPR
12491;12484;Communication avec le Président de la métropole de Lyon et le Directeur général adjoint en charge des services économiques
12492;12485;Communication avec le Directeur général adjoint de la Métropole de Lyon-Affaires économiques
12493;12486;Communication avec le Directeur Général Adjoint de la DIRECCTE-Auvergne Rhône Alpes 
12494;12487;Communication avec le Directeur des services économiques de la Région Auvergne Rhône Alpes
12495;12488;Communication avec le Maire de Saint-Fons
12496;12489;Communication avec le Maire de Feyzin
12497;12490;Communication avec le Directeur Général DGPR
12498;12491; Communication avec le Directeur Général Adjoint de la Métropole de Lyon en charge des services économiques
12499;12492; Communication avec le Directeur général de l'ADERLY
12500;12493;
12501;12494;Envoi d'un courrier au Draaf pour faire part des incompréhensions sur la répartition des financements des projets d'animation installation transmission, et demander une nouvelle répartition.
12502;12495;cette demande d'audience formulée en novembre 2017 n'a pas fait l'objet d'une réponse de la part du préfet et la FRB n' a de ce fait pas encore obtenue d'audience
12503;12496;
12504;12497;Action suite à la mise en ligne des produits sur le site du MTES.
12505;12498;
12506;12499;"Rencontre régionale des acteurs de l'habitat.
Note détaillant les impacts régionaux de la loi de finances sur le secteur du logement social et l'aménagement du territoire"
12507;12500;
12508;12501;
12509;12502;
12510;12503;
12511;12504;
12512;12505;
12513;12506;
12514;12507;
12515;12508;
12516;12509;
12517;12510;
12518;12511;
12519;12512;
12520;12513;
12521;12514;
12522;12515;
12523;12516;
12524;12517;
12525;12518;
12526;12519;
12527;12520;
12528;12521;
12529;12522;
12530;12523;
12531;12524;
12532;12525;
12533;12526;
12534;12527;
12535;12528;
12536;12529;
12537;12530;
12538;12531;
12539;12532;
12540;12533;
12541;12534;
12542;12535;Travail en lien avec la DIHAL certains préfets, notamment d'Ile de France, des maires de commune pour promouvoir, conformément aux obligations internationales de la France, le respect des droits des occupants de terrain notamment en terme de solution d'intégration, de respect des règles relatives aux expulsions pour éviter des expulsions forcées et de respect de la trêve hivernale.
12543;12536;
12544;12537;Travail de suivi sur la loi sur la justice du 21ème siècle visant à la démédicalisation des procédures de modification de l'état civil des personnes transgenres. Travail de suivi des actes réglementaires d'application de ces dispositions.
12545;12538;Échanges sur le droit d'asile en France, le droit des étrangers, dans la période de préparation du projet de loi Asile /Immigration, sur la situation à la frontière franco-italienne et sur la situation migratoire en Libye et les choix de la France en matière de réinstallation des réfugiés depuis le Niger. Ces contacts ont été établis avec le cabinet du ministre de l'Intérieur, le directeur de l'OFPRA, le préfet Coordinateur de l'accueil des réfugiés en France, les services du Premier ministre ainsi que les services du ministère des Affaires étrangères.
12546;12539;
12547;12540;
12548;12541;Demande de précisions à l'occasion du salon Milipol.
12549;12542;"Égypte, Arabie Saoudite, EAU : demande d'information auprès du pouvoir exécutif et législatif, obtenir une modification de la politique d'exportation d'armement de la France
Drones armés (dotations à venir des forces armées françaises) : sensibilisation de parlementaires à nos éléments de position, échange par courrier avec le ministère des forces armées
Équipements de torture : demande d'information auprès du pouvoir exécutif et sensibilisation pour adapter le droit interne à la réglementation européenne adoptée fin 2016, dénonciation de la promotion d'équipements de torture sur le salon MILIPOL 2017"
12550;12543;"Envoi courrier d'un argumentaire interassociatif à destination de l'ensemble des parlementaires portant sur les risques pour les libertés fondamentales de renouveler l'état d'urgence et du projet de loi SILT/ Participation à l'organisation d'une rencontre avec le président de la république d'une délégation du réseau ""antiterrorisme/etat d'urgence"". 
Remise d'une pétition accompagnée d'un courrier au président de la république demandant au président de respecter ses engagements pour une France terre d'accueil et de libertés."
12551;12544;Plaidoyer pour que la France se mobilise sur le projet de convention sur les crimes contre l'humanité en cours d'élaboration
12552;12545;Discussions sur la mise en œuvre de la réglementation préconisant l’étiquetage des produits issus des colonies israéliennes en territoires palestinien occupés
12553;12546;
12554;12547;
12555;12548;
12556;12549;
12557;12550;
12558;12551;modifier un amendement parlementaire 
12559;12552;
12560;12553;Nous avions appris qu'une décision négative pouvait être prise à l'encontre de la FFC à l'égard de notre candidature à la représentativité patronale et l'objet de l'entretien téléphonique était d'en converser avec Mr STRUILLOU lui-même.
12561;12554;Il s'agissait de mieux faire connaitre notre Fédération et ses actions, comme par exemple notre salon SOLUTRANS qui a lieu tous les deux ans (années impaires) en novembre en espérant la venue de la Ministre lors de l'inauguration du salon, ou encore le travail que nous réalisions à l'époque sur l'édition d'un livre blanc sur le développement des véhicules industriels fonctionnant au gaz, livre blanc qui a été finalement présenté lors de SOLUTRANS en novembre 2017 et remise à la Ministre lors de l'inauguration. Une rencontre s'en est suivie le 28/9/2017 avec Mr Jonathan GINDT conseiller diplomatique. Mme E. Borne est ensuite venue le 21/11/2017 à l'inauguration du salon SOLUTRANS.
12562;12555;Le soutien aux équipes d'Euros Agency porter notamment sur l’accompagnement d’un service d’information d’un gouvernement en lien avec une agence britannique partenaire et l’identification d'opportunités d'investissement en France. 
12563;12556;
12564;12557;
12565;12558;
12566;12559;
12567;12560;
12568;12561;
12569;12562;
12570;12563;
12571;12564;
12572;12565;
12573;12566;
12574;12567;Plusieurs courriers et mails signés du Président de la CCI et transmis aux Députés et Sénateurs de Haute-Savoie pour les alerter des conséquences de la baisse des ressources fiscales inscrite au PLF 2019
12575;12568;Rencontre avec les 4 Députés LREM nouvellement élus afin de leur présenter les missions et résultats de la CCI Haute-Savoie et d'évoquer le projet de loi de Finances 2018, et notamment la diminution des ressources fiscales des CCI.
12576;12569;
12577;12570;
12578;12571;
12579;12572;
12580;12573;
12581;12574;
12582;12575;
12583;12576;
12584;12577;
12585;12578;
12586;12579;"Dans le cadre du PLF 2019 / Ajouter la possibilité pour les sociétés non membres d'un groupe, comme Exeltium, de déduire ""dans la limite de 75% des charges financières nettes dues à des emprunts contractés avant le 17 juin 2016"", conformément à ce qu'autorise la directive ATAD"
12587;12580;
12588;12581;
12589;12582;
12590;12583;
12591;12584;
12592;12585;
12593;12586;
12594;12587;
12595;12588;
12596;12589;
12597;12590;
12598;12591;
12599;12592;
12600;12593;
12601;12594;
12602;12595;
12603;12596;
12604;12597;
12605;12598;
12606;12599;
12607;12600;
12608;12601;
12609;12602;
12610;12603;
12611;12604;
12612;12605;
12613;12606;
12614;12607;
12615;12608;
12616;12609;
12617;12610;
12618;12611;
12619;12612;
12620;12613;
12621;12614;Invitation sans suite. députés non présents
12622;12615;
12623;12616;
12624;12617;
12625;12618;
12626;12619;
12627;12620;
12628;12621;
12629;12622;
12630;12623;
12631;12624;
12632;12625;
12633;12626;
12634;12627;Tous les membres de l'AFPAC sont bénévoles non rémunérés
12635;12628;
12636;12629;
12637;12630;
12638;12631;
12639;12632;
12640;12633;
12641;12634;
12642;12635;
12643;12636;
12644;12637;
12645;12638;
12646;12639;
12647;12640;
12648;12641;
12649;12642;
12650;12643;
12651;12644;
12652;12645;
12653;12646;
12654;12647;
12655;12648;
12656;12649;
12657;12650;
12658;12651;
12659;12652;
12660;12653;
12661;12654;
12662;12655;
12663;12656;
12664;12657;
12665;12658;
12666;12659;
12667;12660;
12668;12661;
12669;12662;
12670;12663;
12671;12664;
12672;12665;
12673;12666;
12674;12667;
12675;12668;
12676;12669;
12677;12670;
12678;12671;
12679;12672;
12680;12673;
12681;12674;
12682;12675;
12683;12676;
12684;12677;
12685;12678;
12686;12679;
12687;12680;
12688;12681;
12689;12682;
12690;12683;
12691;12684;
12692;12685;"Procédure de demande de remboursement de la TIC
Simplification du plan d'épandage"
12693;12686;
12694;12687;
12695;12688;
12696;12689;Demandes de rendez-vous adressées à des parlementaires ciblés afin d'échanger et de soumettre des préconisations sur l'étiquetage du miel en débat au Parlement (propositions de loi)
12697;12690;Sollicitation d'une audition avec la rapporteure spéciale pour l'Enseignement scolaire, dans le cadre du projet de loi de finances 2019.
12698;12691;"-	Evénement au Sénat avec la participation de M Jean-Marc Gabouty (sénateur) le 27/09
Frais engagés par PEFC : 0€. En collaboration avec Culture Papier
-	RDV Vincent ABT (conseiller du ministre), 24/10
-	RDV Anne-Catherine Loisier (sénat) : 07/11
-	RDV Véronique Borzeix (ministère, sous directrice filière forêt-bois) : 11/12
"
12699;12692;"Rendez-vous avec le Chargé de mission ""usages du bois et atténuation du changement climatique"" au sein du cabinet du ministre de l'Agriculture et de l'alimentation. "
12700;12693;
12701;12694;
12702;12695;Rencontre du directeur général de l'énergie et du climat.
12703;12696;
12704;12697;
12705;12698;
12706;12699;
12707;12700;
12708;12701;
12709;12702;
12710;12703;
12711;12704;
12712;12705;
12713;12706;Présentation de la société et échanges sur les opportunités offertes au stockage d’énergie par batteries dans le cadre des discussions sur la Programmation Pluriannuelle de l’Énergie.
12714;12706;Présentation de la société et échanges d’informations sur la politique industrielle en matière de batteries. Échanges d’informations et de propositions pour l'autopartage électrique, dans le cadre des Assises de la mobilité.
12715;12707;Discussion d'une nouvelle loi sur les hydrocarbures 
12716;12708;
12717;12709;
12718;12710;
12719;12711;Demande de soutien
12720;12712;
12721;12713;
12722;12714;
12723;12715;Mises à jour régulières sur l'avancement de la loi
12724;12716;
12725;12717;
12726;12718;
12727;12719;
12728;12720;Mises à jour régulières à venir sur l'avancement de la loi
12729;12721;
12730;12722;
12731;12723;
12732;12724;
12733;12725;
12734;12726;
12735;12727;
12736;12728;Vermilion apporte son expertise à la commission afin de faire remonter des ajustements de la loi qui sembleraient nécessaires à notre activité
12737;12729;
12738;12730;
12739;12731;
12740;12732;
12741;12733;
12742;12734;
12743;12735;
12744;12736;
12745;12737;Proposition d'amendements pour pallier à des aspects de la loi jugés insatisfaisants
12746;12738;
12747;12739;
12748;12740;
12749;12741;
12750;12742;
12751;12743;
12752;12744;
12753;12745;
